"ac_id","ac_text","ac_type","annotator","timestamp"
"29","Conozco la zona y estoy de acuerdo pero estoy más de acuerdo con poner una tasa para las mascotas, con el pago de la misma entregaría un plano con las zonas reservadas a los perros, un extracto de la normativa cursos, cuidados básicos etc.","claim","andres.segura","2022-12-13 19:15:57"
"30","Ello implica más responsabilidad para el dueño y aumentaría la formación y conocimiento de la normativa tan desconocida por los actuales dueños y paseadores ya no sería un juguete gratuito como hasta ahora.","premise","andres.segura","2022-12-13 19:15:57"
"31","Yo pagaría 10€ al mes por esa mascota que cuido y me da cariño sin dudarlo.","claim","andres.segura","2022-12-13 19:15:57"
"32","Hay que cuidar todos los barrios por igual, así como Aluche, Vallecas está siendo tomado por toxicómanos y camellos.","claim","andres.segura","2022-12-13 19:15:57"
"33","Habría que diferenciar los graffittis.","claim","andres.segura","2022-12-13 19:15:57"
"34","Deberían crearse zonas para que puedan realizar gtaffittis y el resto debería multarse por hacerlo.","claim","andres.segura","2022-12-13 19:15:57"
"35","Estoy de acuerdo con vosotros,","claim","andres.segura","2022-12-13 19:15:57"
"36","pero tenemos que tener en cuenta que toda la labor no es del Ayuntamiento, también con concierne a nosotros el educar en el respeto a los demás y a la ciudadanía y concienciar a las personas que la calle no es del Ayuntamiento sino de todos nosotros y por ese motivo debemos cuidarla y respetarla.","premise","andres.segura","2022-12-13 19:15:57"
"37","Y si no se consigue por las buenas, que sería, lo mejor, pues multa al canto.","claim","andres.segura","2022-12-13 19:15:57"
"38","La falta de civismo que esta sociedad a creado es intolerable, no puede haber un barrendero limpiando una y otra vez el mismo día la misma calle, hay que limpiar de acuerdo, pero hay que acabar con esta impunidad para la gente que deja bolsas de basura, botellas, muebles, colchones, cartón, cacas de perro, etc.","claim","andres.segura","2022-12-13 19:15:57"
"39","Que se aplique la normativa y que se multe al infractor.","claim","andres.segura","2022-12-13 19:15:57"
