"ac_id","ac_text","ac_type","annotator","timestamp"
"41","Seguramente usted y otras personas vayan más lejos para otras cosas, no creo que ir al punto limpio de su distrito una vez al año por decir algo sea para tanto.","claim","andres.segura","2022-12-13 18:55:37"
"42","la propuesta me parece oportuna porque este tipo de contenedores se utilizan, además, en muchas ciudades, generalmente en lugares como supermercados en la calle puede resultar más peligroso y realmente es la manera de animar a que algo tan contaminante como el aceite no acabe en la basura general en el mejor de los casos o directamente en las tuberías y por tanto en el agua.","claim","andres.segura","2022-12-13 18:55:37"
"43","Aparte de las consideraciones de tipo personal sobre el tipo de cosas en las que invierto mi tiempo, cosa que me parece completamente fuera de lugar en este debate,","premise","andres.segura","2022-12-13 18:55:37"
"44","No creo que apelar a la pereza de los ciudadanos para reciclar sea una excusa para no apoyar la propuesta, pero si es su motivo, perfecto.","claim","andres.segura","2022-12-13 18:55:37"
"45","Siguiendo su lógica y teniendo en cuenta la viabilidad sería absurdo añadir más cubos, se podría hacer todo por vía punto limpio.","claim","andres.segura","2022-12-13 18:55:37"
"46","También se recogen en algunos colegios e incluso en algunas comunidades de vecinos.","claim","andres.segura","2022-12-13 18:55:37"
"47","Y los puntos limpios móviles tienen un horario súper variado: por la mañana unos días, por la tarde otros.","claim","andres.segura","2022-12-13 18:55:37"
"48","Y eso sólo los de un distrito.","premise","andres.segura","2022-12-13 18:55:37"
"49","Pero si te vas al de al lado que tampoco queda myu lejos tienes aún más amplitud de horario.","premise","andres.segura","2022-12-13 18:55:37"
"50","Totalmente de acuerdo, yo el punto limpio fijo más cercano lo tengo a quince minutos de casa andando y en cuesta, y en mi barrio hay gente que lo tiene mucho más lejos.","claim","andres.segura","2022-12-13 18:55:37"
"51","Y yo soy joven pero hay mucha gente mayor que eso le costaria muchisimo y no podría.","premise","andres.segura","2022-12-13 18:55:37"
"52","Y los puntos moviles son muy variables y de horario reducido.","premise","andres.segura","2022-12-13 18:55:37"
"53","Porque no crear un servicio especial como se hace con la recogida de muebles.","claim","andres.segura","2022-12-13 18:55:37"
"54","Me parece muy buena idea que en los Supermercados existan contenedores de recogida de aceite,","claim","andres.segura","2022-12-13 18:55:37"
"55","si no es posible actualmente en los propios barrios.","premise","andres.segura","2022-12-13 18:55:37"
"56","También me parece muy buena la idea de una recogida periodica especial","claim","andres.segura","2022-12-13 18:55:37"
"57","como se hacia con los muebles.","premise","andres.segura","2022-12-13 18:55:37"
"58","Apoyo totalmente la propuesta, pero no soy partidario de dejar contenedores en las calles,","claim","andres.segura","2022-12-13 18:55:37"
"59","ya que sí por alguna causa ardiera por vandalismo o fortuito podría ser muy peligroso.","premise","andres.segura","2022-12-13 18:55:37"
"60","Para recoger el aceite se requiere atención personal porque depende de donde lo traiga cada cual y se puede derramar y es peligroso, No estoy de acuredo con lo de los contenedores a no ser que estén muy bien diseñados asegurando que no son peligrosos, y de forma limpia.","claim","andres.segura","2022-12-13 18:55:37"
"61","Propuestas que proponen el soterramiento de los contenedores: -.","claim","andres.segura","2022-12-13 18:55:37"
"62","El problema que muchos lo usaran para hechar el aceite de los coches, que para eso es un punto diferente, a demás que hay empresas que lo hacen para conseguir el biodiesel añado otra propuesta.","claim","andres.segura","2022-12-13 18:55:37"
"63","Propongo recoger y transportar la basura por la red de metro.","claim","andres.segura","2022-12-13 18:55:37"
"64","Esta propuesta no debería esperar a tener suficientes firmas.","claim","andres.segura","2022-12-13 18:55:37"
"65","Es algo demasiado serio.","premise","andres.segura","2022-12-13 18:55:37"
"66","Hasta mi pueblo con 1000 habitantes tiene 2 contenedores de aceite!.","premise","andres.segura","2022-12-13 18:55:37"
"67","Me parece una propuesta tremendamente necesaria.","claim","andres.segura","2022-12-13 18:55:37"
"68","Que haya contenedores en los supermercados para no tener que desplazarse a un punto limpio.","claim","andres.segura","2022-12-13 18:55:37"
"69","Me ha gustado tu propuesta por su interés medio ambiental.","claim","andres.segura","2022-12-13 18:55:37"
"70","Están bien para tirar teles, otros tipos de aceites o residuos contaminantes, etc. ,","claim","andres.segura","2022-12-13 18:55:37"
"71","pero para algo tan cotidiano y abundante como el aceite de las cocinas de nuestros hogares y restaurantes no olvidemos todo lo que estos producen también no basta con puntos limpios","premise","andres.segura","2022-12-13 18:55:37"
"72","porque: mucha gente no es si quiera consciente de que tirar aceite al desagüe sea contaminante;","premise","andres.segura","2022-12-13 18:55:37"
"73","Con esto se podría contribuir además a la producción de biodiesel.","claim","andres.segura","2022-12-13 18:55:37"
"74","Generando cultura de reciclaje del aceite, podríamos bajar el precio del petroleo y contaminar menos.","claim","andres.segura","2022-12-13 18:55:37"
"75","Pero sí me parece bien, dar más facilidades para que podamos tirarlo en contenedores repartidos y colocados junto los de vidrio y papel, por toda la ciudad y que se pueda tirar con la botella incluida.","claim","andres.segura","2022-12-13 18:55:37"
"76","La propuesta es interesante pero me temo que nos estamos olvidando de temas que son prioritarios para la vida de muchas familias sin recursos que no pueden alimentar a sus hijos.","claim","andres.segura","2022-12-13 18:55:37"
"77","Podemos seguir obviando este tema, pensar que no pasa nada pero ahora es el momento de plantear acciones contra la pobreza: .","claim","andres.segura","2022-12-13 18:55:37"
"78","Creo que es muy necesario al igual que el contenedor de reciclar vidrio, bricks, etc.","claim","andres.segura","2022-12-13 18:55:37"
"79","Sería interesante que instalasen los contenedores en mercados municipales y grandes superficies.","claim","andres.segura","2022-12-13 18:55:37"
"80","Estoy de acuerdo con esta propuesta, yo vivo en el Puente de Vallecas y no tengo ningún sitio cerca donde tirarlo.","claim","andres.segura","2022-12-13 18:55:37"
